קובלנות	מועמד	קוּבְלָנָה	ק-ב-ל	
קווים	דחייה: שכיחה			
קולב	דחייה: שכיחה			
קולות	דחייה: שכיחה			
קוליים	דחייה: שקופה			
קולם	דחייה: נטייה			
קולר	מועמד	קוֹלָר	-	
קומקום	דחייה: שכיחה			
קונצרט	דחייה: שקופה			
קופה	דחייה: שכיחה			
קופסה	דחייה: שכיחה			
קור	דחייה: שכיחה			
קורסי	דחייה: שקופה			
קושי	דחייה: שכיחה			
קטטה	דחייה: שכיחה			ספק: רווחת בלשון החדשות, אך מופיעה גם ברשימות אוצר-מילים
קטיף	דחייה: שקופה			
קטנוע	דחייה: שכיחה			
קטר	דחייה: שכיחה			
קיווה	דחייה: שכיחה			
קיום	דחייה: שכיחה			
קיים	דחייה: שכיחה			
קיימים	דחייה: שכיחה			
קינא	דחייה: שכיחה			
קינמון	דחייה: שכיחה			
קירח	דחייה: שכיחה			
קירחות	דחייה: שכיחה			
קל	דחייה: שכיחה			
קל תפיסה	דחייה: שקופה			
קלות	דחייה: שכיחה			
קלידים	דחייה: שכיחה			ספק: מוכר בעיקר מהקשר מוזיקלי (קלידן, קלידים)
קלסר	דחייה: שכיחה			
קם	דחייה: שכיחה			
קמט	דחייה: שכיחה			
קמטים	דחייה: שכיחה			
קמין	דחייה: שכיחה			ספק: מילה שאולה, אך רווחת בלשון היומיום
קנייתו	דחייה: נטייה			
קנסוהו	דחייה: שכיחה			
קפוא	דחייה: שכיחה			
קצב	דחייה: שכיחה			
קציר	דחייה: שכיחה			
קצרה ידו מהושיע	מועמד	קָצְרָה יָדוֹ מֵהוֹשִׁיעַ	ק-צ-ר	שורש-חריג: ניב מקראי אטום הנבחן כיחידה עצמאית, לא כפל של 'קצר'
קצרצר	דחייה: שקופה			
קרובות	דחייה: שכיחה			
קרחת יער	דחייה: שכיחה			ספק: צירוף שקוף-למחצה המוכר מטיולים; הופעה יחידה כרגל בשאלה 1
קריא	דחייה: שקופה			
קריאתה	דחייה: נטייה			
קרס	דחייה: הומוגרף			
קשב	דחייה: שכיחה			
קשור	דחייה: שכיחה			
קשיות עורף	מועמד	קְשִׁיוּת עֹרֶף	ק-ש-ה	
קשקשים	דחייה: שכיחה			
קשר	דחייה: שכיחה			
ראה	דחייה: שכיחה			
ראוי לשבח	דחייה: שקופה			
ראיות	דחייה: שכיחה			
רב רושם	דחייה: שקופה			
רגוע	דחייה: שכיחה			
רגז	דחייה: שכיחה			
רגליים	דחייה: שכיחה			
רגש	דחייה: שכיחה			
רגשות	דחייה: שכיחה			
רגשן	דחייה: שקופה			
רובה	דחייה: שכיחה			
רובע	דחייה: שכיחה			
רוגטקה	דחייה: לועזית			
רוגע	דחייה: שכיחה			
רודני	דחייה: שכיחה			
רוחב לב	דחייה: שורש-קיים			
רומן	דחייה: שקופה			
רועה	דחייה: שכיחה			
רופא	דחייה: שכיחה			
רוצף	דחייה: נטייה			ספק: כנראה רוּצַף, סביל של רִצֵּף — נטייה סבילה כדוגמת הוּשַׁר
רותח	דחייה: שכיחה			
רחוב	דחייה: שכיחה			
רחוקות	דחייה: שכיחה			
רחץ	דחייה: שכיחה			
רחצה	דחייה: שכיחה			
ריאיון	דחייה: שכיחה			
ריאליסטיים	דחייה: שקופה			
ריכוז	דחייה: שכיחה			
