היסודי	דחייה: שכיחה
היסס	דחייה: שכיחה
היעדר	דחייה: שכיחה
היענות	דחייה: שכיחה			ספק: שגורה וכמעט שקופה מ"נענה"
הישגיות	דחייה: שקופה
הישגים	דחייה: שכיחה
הכביסה	דחייה: שכיחה
הכביר מילים	דחייה: שורש-קיים			ספק: השורש כבר קיים במאגר, והניב כמעט קומפוזיציונלי מ"הכביר"
הכה	דחייה: שכיחה
הכחשה	דחייה: שכיחה
הכמותיים	דחייה: שקופה
הכנס	דחייה: שכיחה
הכפיש	מועמד	הִכְפִּישׁ	כ-פ-ש
הכתוביות	דחייה: שכיחה
הכתובים	דחייה: שכיחה
הלבין את פניו	מועמד	הִלְבִּין אֶת פָּנָיו	ל-ב-נ	שורש-חריג: ניב שמשמעותו (בייש ברבים) אינה נגזרת מהערך הקיים בשורש לבנ
הלחיץ	דחייה: שכיחה
הליכה	דחייה: שכיחה
הלך בעקבותיו	דחייה: שקופה
הלשין	דחייה: שכיחה			ספק: שגורה בלשון תלמידים ("להלשין"), אף שהופיעה כרגל
המגמה	דחייה: שכיחה
המדיניות	דחייה: שכיחה
המדינית	דחייה: שכיחה
המדע	דחייה: שכיחה
המדעי	דחייה: שכיחה
המודרנית	דחייה: שכיחה
המוכיחים	דחייה: שכיחה
המולגית	דחייה: רעש			ספק: ככל הנראה שיבוש חילוץ של מילה לועזית (הומולוגית?)
המומחים	דחייה: שכיחה
המוסף	דחייה: שכיחה
המוצקות	דחייה: שכיחה
המוקדמת	דחייה: שכיחה
המחאה	דחייה: הומוגרף			ספק: הַמְחָאָה (שטר) / מֶחָאָה — אין בציטוט הקשר מכריע
המיוחסות	דחייה: שכיחה
המיט עליו חרפה	דחייה: שורש-קיים
המיט קלון	דחייה: שורש-קיים
המיסטית	דחייה: לועזית
המכוונת	דחייה: שכיחה
המלכה	דחייה: הומוגרף			ספק: הַמְלָכָה/הַמַּלְכָּה — בשתי הקריאות שקופה או שכיחה
המנסים	דחייה: שכיחה
המסומנים	דחייה: שכיחה
המסייעת	דחייה: שכיחה
המסע	דחייה: שכיחה
המעוניינים	דחייה: שכיחה
המעוף	דחייה: שכיחה
המעידים	דחייה: שכיחה
המערכת	דחייה: שכיחה
המצמצם	דחייה: שכיחה
המקורבות	דחייה: שכיחה
המרה פיו	דחייה: שורש-קיים			ספק: לא ברור אם "המרה" שבמאגר הוא הִמְרָה (מ-ר-ה) או הֲמָרָה (מ-ו-ר) — הספק מחייב דחייה
המשמשת	דחייה: שכיחה
המשקאות	דחייה: שכיחה
המשרד	דחייה: שכיחה
הנהון	דחייה: שכיחה			ספק: "הנהן" מוכר לתלמידים; הופעה יחידה כמסיח בש' 1
הנו	דחייה: רעש
הנחשבות	דחייה: שכיחה
הנמנע	דחייה: שכיחה
הנעים	דחייה: שקופה			ספק: הִנְעִים/הַנָּעִים — בשתי הקריאות שקופה או שכיחה
הסובקים	דחייה: רעש
הסטנדרטים	דחייה: שכיחה
הסיבה	דחייה: שכיחה
הסיכוי	דחייה: שכיחה
הסית	מועמד	הֵסִית	ס-ו-ת
הסנדלר	דחייה: שכיחה
הססן	דחייה: שקופה
הסף	דחייה: שכיחה
הסרטים	דחייה: שכיחה
הסתגר	דחייה: שכיחה
הסתייגותה	מועמד	הִסְתַּיְּגוּת	ס-י-ג
הסתכן	דחייה: שכיחה
הסתכנות	דחייה: שכיחה
הסתלק	דחייה: שכיחה
הסתנוור	דחייה: שקופה
הסתפק	דחייה: שכיחה
הסתפר	דחייה: שכיחה
הסתרק	דחייה: שכיחה
העדיפו	דחייה: שכיחה
העדפה	דחייה: שכיחה
העונש	דחייה: שכיחה
העורכים	דחייה: שכיחה
