שופכים	דחייה: שכיחה			
שוקל	דחייה: שכיחה			
שורשים	דחייה: שכיחה			
שותפה	דחייה: שכיחה			
שותק	דחייה: שכיחה			
שחבריו	דחייה: רעש			
שחסכו	דחייה: רעש			
שט	דחייה: שכיחה			
שטח תחנוניו	מועמד	שָׁטַח תַּחֲנוּנָיו	ש-ט-ח	שורש-חריג: ה-close על תחנוניו (חננ), אך הצירוף נלמד כיחידה וליבת החידוש היא שָׁטַח — שורש שונה
שטחית	דחייה: שכיחה			
שטעיתי	דחייה: רעש			
שטרות	דחייה: שכיחה			
שיבח	דחייה: שכיחה			
שיבחו	דחייה: שכיחה			
שידוך	דחייה: שכיחה			
שיזם	דחייה: רעש			
שיחסית	דחייה: רעש			
שיטת	דחייה: שכיחה			
שייט	דחייה: שכיחה			
שילם	דחייה: שכיחה			
שימוש	דחייה: שכיחה			
שימנע	דחייה: רעש			
שינע	מועמד	שִׁנֵּעַ	ש-נ-ע	
שיעור	דחייה: שכיחה			
שיער	דחייה: הומוגרף			ספק: שִׁעֵר (העריך) מול שֵׂעָר — מסיח חשוף בלי הקשר מכריע
שיפוע	דחייה: שכיחה			
שיפץ	דחייה: שכיחה			
שיקול דעת	דחייה: שכיחה			
שיקל	דחייה: רעש			ספק: אינה מילה תקנית — כנראה שיבוש של שָׁקַל או שִׁקְלֵל
שירדו	דחייה: רעש			
שירוויח	דחייה: רעש			
שירון	דחייה: שקופה			
שישיג	דחייה: רעש			
שיתוף	דחייה: שכיחה			
שכבות	דחייה: שכיחה			
שכוחם	דחייה: רעש			
שכונה	דחייה: שכיחה			
שכחה	דחייה: שכיחה			
שכחן	דחייה: שקופה			
שכיחה	דחייה: שכיחה			
שכנוע	דחייה: שכיחה			
שכר	דחייה: שכיחה			
שלג	דחייה: שכיחה			
שלגביו	דחייה: רעש			
שלמה	דחייה: שכיחה			
שלרוב	דחייה: רעש			
שלשם	דחייה: רעש			
שמא	דחייה: רעש			ספק: מילית בעלת ערך לימודי מסוים, אך מילית ⇒ רעש לפי התדריך
שמאל	דחייה: שכיחה			
שמאלה	דחייה: שכיחה			
שמגע	דחייה: רעש			
שמועות	דחייה: שכיחה			
שמחו	דחייה: שכיחה			
שמחתם	דחייה: שכיחה			
שמיכה	דחייה: שכיחה			
שמכיוון	דחייה: רעש			
שמסעה	דחייה: רעש			
שמקורו	דחייה: רעש			
שמשייה	דחייה: שקופה			
שן	דחייה: שכיחה			
שנדב	דחייה: רעש			ספק: ש+נָדַב או שם פרטי (נדב) — שבר תחבירי
שנהוג	דחייה: רעש			
שנוי במחלוקת	מועמד	שָׁנוּי בְּמַחֲלֹקֶת	ש-נ-ה	
שנוסע	דחייה: רעש			
שנעשו	דחייה: רעש			
שסופה	דחייה: רעש			
שעון יד	דחייה: שכיחה			
שעון קיר	דחייה: שכיחה			
שעמם	דחייה: שכיחה			
שעסקיהם	דחייה: רעש			
שפגע	דחייה: רעש			
שפך	דחייה: הומוגרף			ספק: שֶׁפֶךְ (מוצא נהר) היה מועמד ראוי, אך כמסיח חשוף אין הכרעה מול שָׁפַךְ
שפשע	דחייה: רעש			
שציון	דחייה: רעש			
שצר	דחייה: רעש			
שקט	דחייה: שכיחה			
שקיפות	דחייה: שקופה			
שקר	דחייה: שכיחה			
שקראו	דחייה: רעש			
שקרוב	דחייה: רעש			
