וכמו	דחייה: רעש			
וכפי	דחייה: רעש			
ולהעלות	דחייה: שכיחה			
ולחדש	דחייה: שכיחה			
ולפיה	דחייה: רעש			
ומגובשות	דחייה: שכיחה			
ומחזק	דחייה: שכיחה			
ומיומנים	דחייה: שכיחה			
ומכל	דחייה: רעש			
ומעמיקה	דחייה: שכיחה			
ומצמצם	דחייה: שכיחה			
ומשאבים	דחייה: שכיחה			
ומשום	דחייה: רעש			
ומתישה	דחייה: שכיחה			
ונוסף	דחייה: שכיחה			
ועירנות	דחייה: שכיחה			ספק: עירנות מוכרת לרוב התלמידים אך פחות יומיומית
ועם	דחייה: רעש			
וענבים	דחייה: שכיחה			
וענייני	דחייה: שכיחה			
וקולר	מועמד	קוֹלָר	-	
ורוגע	דחייה: שכיחה			
ושוקעים	דחייה: שכיחה			
ושלושים	דחייה: שכיחה			
זברה	דחייה: שקופה			
זהה	דחייה: שכיחה			
זהים	דחייה: שכיחה			
זולתו	דחייה: שכיחה			
זועם	דחייה: שכיחה			
זורם	דחייה: שכיחה			
זורמת	דחייה: שכיחה			
זחל	דחייה: שכיחה			
זיהוי	דחייה: שכיחה			
זיהום	דחייה: שכיחה			
זיכוי	דחייה: שכיחה			
זיקה	מועמד	זִקָּה	ז-ק-ק	
זכוכית	דחייה: שכיחה			
זכר	דחייה: שכיחה			
זכתה	דחייה: שכיחה			
זמזום	דחייה: שכיחה			
זמנם	דחייה: שכיחה			
זמר	דחייה: שכיחה			
זמרה	דחייה: שכיחה			ספק: ספרותית-מה אך מוכרת מהצירוף שירה וזמרה; בנוסף close:זמר
זנב	דחייה: שכיחה			
זעום	דחייה: שכיחה			ספק: גבולית — רווחת בצירופים כמו סכום זעום, סיכוי זעום
זעיר	דחייה: שכיחה			
זרה חול בעיניו	מועמד	זָרָה חוֹל בְּעֵינָיו	ז-ר-ה	שורש-חריג: ניב בעל משמעות עצמאית (להטעות), ערך לימודי נבדל מהפועל זרה
זרעים	דחייה: שכיחה			
חבישה	דחייה: שכיחה			
חבץ	דחייה: שורש-קיים			
חברבורה	מועמד	חֲבַרְבּוּרָה	-	
חברבורות	מועמד	חֲבַרְבּוּרָה	-	כפול בתוך האצווה: אותה למה כמו הפריט חברבורה
חברות	דחייה: שכיחה			
חבריו	דחייה: שכיחה			
חברתיות	דחייה: שכיחה			
חד	דחייה: שכיחה			
חד עין	דחייה: שקופה			
חדר	דחייה: שכיחה			
חדר אוכל	דחייה: שקופה			
חדר הלבשה	דחייה: שקופה			
חדר ישיבות	דחייה: שקופה			
חדר כושר	דחייה: שקופה			
חדשות	דחייה: שכיחה			
חובב	דחייה: שכיחה			
חובבנית	דחייה: שקופה			
חובל	דחייה: שורש-קיים			
חודש	דחייה: שכיחה			
חוויה	דחייה: שכיחה			
חולי	דחייה: שקופה			
חוליו	דחייה: שקופה			
חולשה	דחייה: שכיחה			
חומריים	דחייה: שקופה			
חוסך	דחייה: שכיחה			
חופש	דחייה: שכיחה			
חורים	דחייה: שכיחה			
חורר	דחייה: שקופה			
חושב	דחייה: שכיחה			
חושבת	דחייה: שכיחה			
חוששים	דחייה: שכיחה			
חזית	דחייה: שכיחה			ספק: מוכרת מחדשות ומבניינים (חזית המלחמה, חזית הבית), אך הופיעה כמסיח בשאלה 6
חזקה	דחייה: שכיחה			
